ἀπαμύνω	IAI.3S	ἀπήμυνεν
ἀπαμύνω	IMI.3S	ἀπαμύνετο
ἀπαναίνομαι	AMI.3P	ἀπηνήναντο
ἀπαναίνομαι	AMN	ἀπανήνασθαι
ἀπανύω	AAI.3P	ἀπήνυσαν
ἀπαράσσω	AAI.3S	ἀπάραξε
ἀπαράσσω	AAI.3S	ἀπήραξεν
ἀπαρέσκω	AMN	ἀπαρέσσασθαι
ἀπάρχω	PMP.NSM	ἀπαρχόμενος
ἀπατάω	AAI.2S	ἀπάτησας
ἀπατάω	AAI.3S	ἀπάτησε
ἀπατάω	AAI.3S	ἀπάτησεν
ἀπατάω	FAI.1S	ἀπατήσω
ἀπατιμάω	AAI.3S	ἀπητίμησε
ἀπαυράω	AAO.3S	ἀποέρσειε
ἀπαυράω	AAP.NSM	ἀπούρας
ἀπαυράω	IAI.1S	ἀπηύρων
ἀπαυράω	IAI.2S	ἀπηύρας
ἀπαυράω	IAI.3P	ἀπηύρων
ἀπαυράω	IAI.3S	ἀπηύρα
ἀπαφίσκω	AAI.3S	ἤπαφε
ἀπαφίσκω	AMO.3S	ἀπάφοιτο
ἀπαφίσκω	PAI.3S	ἀπαφίσκει
ἀπειλέω	AAI.2S	ἀπείλησας
ἀπειλέω	AAI.3P	ἀπείλησαν
ἀπειλέω	AAI.3S	ἠπείλησε
ἀπειλέω	AAI.3S	ἠπείλησεν
ἀπειλέω	AAP.NSM	ἀπειλήσας
ἀπειλέω	FAI.1S	ἀπειλήσω
ἀπειλέω	FAI.3S	ἀπειλήσει
ἀπειλέω	IAI.2P	ἀπειλεῖτε
ἀπειλέω	IAI.3D	ἀπειλήτην
ἀπειλέω	IAI.3P	ἀπείλεον
ἀπειλέω	IAI.3S	ἀπείλει
ἀπειλέω	IAI.3S	ἠπείλει
ἀπειλέω	PAI.2S	ἀπειλεῖς
ἄπειμι	FMI.1S	ἀπέσσομαι
ἄπειμι	FMI.3P	ἀπέσσονται
ἄπειμι	FMI.3S	ἀπεσσεῖται
ἄπειμι	FMI.3S	ἀπέσσεται
ἄπειμι	FMN	ἀπέσσεσθαι
ἄπειμι	IAI.1P	ἀπῆμεν
ἄπειμι	IAI.1S	ἀπῆν
ἄπειμι	IAI.3P	ἄπεσαν
ἄπειμι	IAI.3S	ἀπέην
ἄπειμι	IAI.3S	ἀπῆν
ἄπειμι	PAI.1S	ἄπειμι
ἄπειμι	PAP.ASM	ἀπιόντα
ἄπειμι	PAP.GPM	ἀπεόντων
ἄπειμι	PAP.GSM	ἀπεόντος
ἄπειμι	PAP.GSM	ἀπιόντος
ἄπειμι	PAP.NPM	ἀπιόντες
ἄπειμι	PAP.NSM	ἀπεών
ἄπειμι	PAP.NSM	ἀπιών
ἄπειμι	PAS.3S	ἀπέῃσιν
ἀπεῖπον	AAI.3S	ἀπέειπε
ἀπεῖπον	AAI.3S	ἀπέειπεν
ἀπεῖπον	AAN	ἀπειπέμεν
ἀπεῖπον	AAN	ἀποειπεῖν
ἀπεῖπον	AAO.3S	ἀποείποι
ἀπεῖπον	AAP.GSM	ἀπειπόντος
ἀπεῖπον	AAP.NSM	ἀποειπών
ἀπεῖπον	AAS.1S	ἀποείπω
ἀπεῖπον	AAS.3S	ἀποείπῃ
ἀπείργαθον	AAI.3S	ἀποέργαθε
ἀπείργαθον	AAI.3S	ἀποέργαθεν
ἀπείργω	IAI.3S	ἀπέεργεν
ἀπείργω	PAI.3S	ἀποέργει
ἀπεκλανθάνομαι	AMD.2P	ἀπεκλελάθεσθε
ἀπεμέω	AAI.3S	ἀπέμεσσεν
ἀπερύκω	PAI.3S	ἀπερύκει
ἀπερύκω	PAO.3S	ἀπερύκοι
ἀπερύκω	PAP.NSM	ἀπερύκων
ἀπέρχομαι	AAI.3S	ἀπῆλθεν
ἀπέρχομαι	PMP.NSF	ἀπερχομένη
ἀπέρχομαι	XAI.1S	ἀπελήλυθα
ἀπέρχομαι	XAI.3S	ἀπελήλυθε
ἀπερωέω	AAO.2S	ἀπερωήσειας
ἀπεχθαίρω	AAS.1S	ἀπεχθήρω
ἀπεχθαίρω	PAI.3S	ἀπεχθαίρει
# ἀπεχθάνομαι	AAI.3S	ἀπήχθετο  # not AAI
# ἀπεχθάνομαι	AAP.DPM	ἀπεχθομένοισι  # not AAP
# ἀπεχθάνομαι	AAP.NSM	ἀπεχθόμενος  # not AAP
# ἀπεχθάνομαι	AAS.2S	ἀπέχθηαι  # not AAS?
ἀπεχθάνομαι	AMI.3S	ἀπήχθετο
ἀπεχθάνομαι	AMN	ἀπεχθέσθαι
ἀπεχθάνομαι	IMI.3S	ἀπήχθετο
ἀπεχθάνομαι	PAI.2S	ἀπεχθάνεαι
ἀπέχθομαι	PMP.NSM	ἀπεχθόμενος
ἀπέχθομαι	PMS.3P	ἀπέχθωνται
ἀπέχθομαι	PMS.3S	ἀπέχθηται
ἀπέχω	AAS.3S	ἀπόσχῃ
ἀπέχω	AMN	ἀποσχέσθαι
ἀπέχω	AMS.3P	ἀπόσχωνται
ἀπέχω	FAI.1S	ἀφέξω
ἀπέχω	FAI.3S	ἀποσχήσει
ἀπέχω	FMI.1S	ἀφέξομαι
ἀπέχω	FMI.2S	ἀφέξεαι
ἀπέχω	IAI.3S	ἄπεχε
ἀπέχω	IMI.3P	ἀπέχοντο
ἀπέχω	PAN	ἀπέχειν
ἀπέχω	PMI.3P	ἀπέχονται
ἀπέχω	PMS.1P	ἀπεχώμεθα
ἀπιθέω	AAI.3P	ἀπίθησαν
ἀπιθέω	AAI.3S	ἀπίθησε
ἀπιθέω	AAI.3S	ἀπίθησεν
ἀπιθέω	FAI.1S	ἀπιθήσω
ἀπιθέω	FAI.3S	ἀπιθήσει
ἀπινύσσω	PAN	ἀπινύσσειν
ἀπινύσσω	PAP.NSM	ἀπινύσσων
ἀπιστέω	IAI.1S	ἀπίστεον
ἀπίσχω	PAD.2S	ἄπισχε
ἀποβαίνω	AAI.3D	ἀπεβήτην
ἀποβαίνω	AAI.3P	ἀπέβησαν
ἀποβαίνω	AAI.3S	ἀπέβη
ἀποβαίνω	AAN	ἀποβῆναι
ἀποβαίνω	AAP.NPM	ἀποβάντες
ἀποβαίνω	AMI.3S	ἀπεβήσετο
ἀποβαίνω	AMS.1S	ἀποβήσομαι
ἀποβαίνω	FMI.1S	ἀποβήσομαι
ἀποβαίνω	IAI.3S	ἀπέβαινεν
ἀποβλύζω	PAP.NSM	ἀποβλύζων
ἀποβρίζω	AAP.NPM	ἀποβρίξαντες
ἀπογυιόω	AAS.2S	ἀπογυιώσῃς
ἀπογυμνόω	APP.ASM	ἀπογυμνωθέντα
ἀποδατέομαι	FMI.1S	ἀποδάσσομαι
ἀποδατέομαι	FMN	ἀποδάσσεσθαι
ἀποδειροτομέω	AAI.1S	ἀπεδειροτόμησα
ἀποδειροτομέω	FAI.1S	ἀποδειροτομήσω
ἀποδειροτομέω	FAN	ἀποδειροτομήσειν
ἀποδιδράσκω	AAP.NSM	ἀποδράς
ἀποδίδωμι	AAI.3S	ἀπέδωκε
ἀποδίδωμι	AAN	ἀποδοῦναι
ἀποδίδωμι	AAO.2P	ἀποδοῖτε
ἀποδίδωμι	AAS.3S	ἀποδῷσιν
ἀποδίδωμι	FAI.1P	ἀποδώσομεν
ἀποδίδωμι	FAI.1S	ἀποδώσω
ἀποδοχμόω	AAP.NSM	ἀποδοχμώσας
ἀποδρύπτω	AAO.3S	ἀποδρύφοι
ἀποδρύπτω	AAS.3P	ἀποδρύψωσι
ἀποδρύπτω	API.3P	ἀπέδρυφθεν
ἀποδύνω	AAI.3S	ἀπέδυνε
ἀποδύνω	AAI.3S	ἀπέδυσε
ἀποδύνω	AAP.NSM	ἀποδύς
ἀποδύω	AAI.3S	ἀπέδυσε
ἀποείκω	PAD.2S	ἀπόεικε
ἀπόερσε	AAI.3S	ἀπόερσε
ἀπόερσε	AAS.3S	ἀποέρσῃ
ἀποθνήσκω	PAP.NSM	ἀποθνήσκων
ἀποθνήσκω	PAP.NSM	ἀποθνῄσκων
ἀποθνήσκω	XAP.GSM	ἀποτεθνηῶτος
ἀποθνήσκω	YAI.3P	ἀποτέθνασαν
ἀποθρώσκω	PAP.ASM	ἀποθρῴσκοντα
ἀποθρῴσκω	PAP.ASM	ἀποθρῴσκοντα
ἀποθρῴσκω	PAP.NSM	ἀποθρῴσκων
ἀποικίζω	AAI.3S	ἀπῴκισε
ἀποίχομαι	PMI.2S	ἀποίχεαι
ἀποίχομαι	PMI.3P	ἀποίχονται
ἀποίχομαι	PMI.3S	ἀποίχεται
ἀποίχομαι	PMP.GSM	ἀποιχομένοιο
ἀποίχομαι	PMP.GSM	ἀποιχομένου
ἀποκαίνυμαι	IMI.3S	ἀπεκαίνυτο
ἀποκείρω	AMI.3S	ἀπεκείρατο
ἀποκηδέω	AAP.NDM	ἀποκηδήσαντε
ἀποκινέω	AAI.3S	ἀποκινήσασκε
ἀποκινέω	AAS.3P	ἀποκινήσωσι
ἀποκόπτω	AAI.1S	ἀπέκοψα
ἀποκόπτω	AAI.3S	ἀπέκοψε
ἀποκόπτω	FAN	ἀποκόψειν
ἀποκοσμέω	IAI.3P	ἀπεκόσμεον
ἀποκρεμάννυμι	AAI.3S	ἀπεκρέμασεν
ἀποκρίνω	APP.NDM	ἀποκρινθέντε
ἀποκρύπτω	AAI.3S	ἀπέκρυψεν
ἀποκρύπτω	AAN	ἀποκρύψαι
ἀποκτείνω	AAI.3P	ἀπέκτανον
ἀποκτείνω	AAI.3S	ἀπέκτανε
ἀποκτείνω	AAI.3S	ἀπέκτεινεν
ἀποκτείνω	AAN	ἀποκτάμεν
ἀποκτείνω	AAN	ἀποκτάμεναι
ἀποκτείνω	AAN	ἀποκτεῖναι
ἀποκτείνω	AAS.3S	ἀποκτάνῃ
ἀποκτείνω	AMI.3S	ἀπέκτατο
ἀποκτείνω	AMP.GPM	ἀποκταμένων
ἀποκτείνω	AMP.GSM	ἀποκταμένοιο
ἀποκτείνω	PAI.2S	ἀποκτείνεις
ἀποκτείνω	PAP.NSM	ἀποκτείνων
ἀποκτείνω	PAS.1S	ἀποκτείνω
ἀποκτείνω	XAI.1P	ἀπέκταμεν
ἀπολάμπω	IAI.3S	ἀπέλαμπεν
ἀπολάμπω	IMI.3S	ἀπελάμπετο
ἀπολείβω	PMI.3S	ἀπολείβεται
ἀπολείπω	IAI.3S	ἀπέλειπεν
ἀπολείπω	PAI.3P	ἀπολείπουσιν
ἀπολείπω	PAI.3S	ἀπολείπει
ἀπολέπω	FAN	ἀπολεψέμεν
ἀπολήγω	AAO.3P	ἀπολλήξειαν
ἀπολήγω	AAS.2S	ἀπολλήξῃς
ἀπολήγω	AAS.3P	ἀπολλήξωσι
ἀπολήγω	FAI.2S	ἀπολλήξεις
ἀπολήγω	IAI.3S	ἀπέληγε
ἀπολήγω	IAI.3S	ἀπέληγεν
ἀπολήγω	PAD.2S	ἀπόληγε
ἀπολήγω	PAI.3S	ἀπολήγει
ἀπολιχμάομαι	FMI.3P	ἀπολιχμήσονται
ἀπόλλυμι	AAI.1S	ἀπώλεσα
ἀπόλλυμι	AAI.3P	ἀπόλεσσαν
ἀπόλλυμι	AAI.3P	ἀπώλεσαν
ἀπόλλυμι	AAI.3S	ἀπώλεσε
ἀπόλλυμι	AAI.3S	ἀπώλεσεν
ἀπόλλυμι	AMD.3S	ἀπολέσθω
ἀπόλλυμι	AMI.2S	ἀπώλεο
ἀπόλλυμι	AMI.3P	ἀπόλοντο
ἀπόλλυμι	AMI.3S	ἀπώλετο
ἀπόλλυμι	AMN	ἀπολέσθαι
ἀπόλλυμι	AMO.1S	ἀπολοίμην
ἀπόλλυμι	AMO.3S	ἀπόλοιτο
ἀπόλλυμι	AMS.3P	ἀπόλωνται
ἀπόλλυμι	FMO.3P	ἀπολοίατο
ἀπόλλυμι	PMI.3S	ἀπόλλυται
ἀπόλλυμι	PMP.APM	ἀπολλυμένους
ἀπόλλυμι	XAI.3S	ἀπόλωλε
ἀπόλλυμι	YAI.3P	ἀπόλωλεν
ἀπολούω	AMS.1S	ἀπολούσομαι
ἀπολυμαίνομαι	IMI.3P	ἀπελυμαίνοντο
ἀπολυμαίνομαι	PMN	ἀπολυμαίνεσθαι
ἀπολύω	AAI.2S	ἀπέλυσας
ἀπολύω	AAI.3S	ἀπέλυσε
ἀπολύω	AAI.3S	ἀπέλυσεν
ἀπολύω	AAS.1P	ἀπολύσομεν
ἀπολύω	AMP.NSM	ἀπολυσάμενος
ἀπομηνίω	AAP.GSM	ἀπομηνίσαντος
ἀπομηνίω	AAP.NSM	ἀπομηνίσας
ἀπομηνίω	FAI.3S	ἀπομηνίσει
ἀπομιμνήσκομαι	AMI.3P	ἀπεμνήσαντο
ἀπόμνυμι	AAI.1S	ἀπώμοσα
ἀπόμνυμι	IAI.3P	ἀπώμνυον
ἀπόμνυμι	IAI.3S	ἀπώμνυ
ἀπόμνυμι	IAI.3S	ἀπώμνυεν
ἀπομόργνυμι	AMI.3S	ἀπομόρξατο
ἀπομόργνυμι	AMP.NDM	ἀπομορξαμένω
ἀπομόργνυμι	IAI.3S	ἀπομόργνυ
ἀπομυθέομαι	IMI.1S	ἀπεμυθεόμην
ἀποναίω	AAS.3P	ἀπονάσσωσιν
ἀποναίω	AMI.3S	ἀπενάσσατο
ἀπονέομαι	IMI.3P	ἀπονέοντο
ἀπονέομαι	PMN	ἀπονέεσθαι
ἀπονέομαι	PMO.1S	ἀπονεοίμην
ἀπονέω	PMS.3P	ἀπονέωνται
ἀπονίζω	AAD.2P	ἀπονίψατε
ἀπονίζω	AAP.NPM	ἀπονίψαντες
ἀπονίζω	AMP.NPM	ἀπονιψάμενοι
ἀπονίζω	AMP.NSF	ἀπονιψαμένη
ἀπονίζω	IMI.3P	ἀπενίζοντο
ἀπονίζω	PAP.NSF	ἀπονίζουσα
ἀπονίζω	PMN	ἀπονίπτεσθαι
ἀπονίναμαι	AMI.3S	ἀπόνητο
ἀπονίναμαι	AMO.2S	ἀπόναιο
ἀπονίναμαι	AMP.NSM	ἀπονήμενος
ἀπονίναμαι	AMS.3S	ἀπονήσεται
ἀπονοστέω	FAN	ἀπονοστήσειν
ἀποξύνω	AAN	ἀποξῦναι
ἀποξύνω	PAI.3P	ἀποξύνουσιν
ἀποξύω	AAP.NSM	ἀποξύσας
ἀποπαπταίνω	FAI.3P	ἀποπαπτανέουσιν
ἀποπαύω	AAI.2S	ἀπέπαυσας
ἀποπαύω	AAI.3P	ἀπέπαυσαν
ἀποπαύω	AAI.3S	ἀπέπαυσε
ἀποπαύω	FAI.3S	ἀποπαύσει
ἀποπαύω	FMI.1S	ἀποπαύσομαι
ἀποπαύω	FMI.3S	ἀποπαύσεται
ἀποπαύω	FMN	ἀποπαύσεσθαι
ἀποπαύω	PAD.2S	ἀπόπαυε
ἀποπαύω	PMD.2S	ἀποπαύεο
ἀποπαύω	PMI.2S	ἀποπαύεαι
ἀποπέμπω	AAD.2S	ἀπόπεμψον
ἀποπέμπω	AAI.1S	ἀπέπεμψα
ἀποπέμπω	AAI.3S	ἀπέπεμψε
ἀποπέμπω	AAS.1S	ἀποπέμψω
ἀποπέμπω	AAS.3S	ἀποπέμψῃ
ἀποπέμπω	FAI.1S	ἀποπέμψω
ἀποπέμπω	FAI.3S	ἀππέμψει
ἀποπέμπω	IAI.1P	ἀπεπέμπομεν
ἀποπέμπω	IAI.1S	ἀπέπεμπον
ἀποπέμπω	IAI.3S	ἀπέπεμπε
ἀποπέμπω	IAI.3S	ἀπέπεμπεν
ἀποπέμπω	PAD.2P	ἀποπέμπετε
ἀποπέμπω	PAD.2S	ἀπόπεμπε
ἀποπέμπω	PAI.1S	ἀποπέμπω
ἀποπέμπω	PAI.3S	ἀποπέμπει
ἀποπέμπω	PAN	ἀποπέμπειν
ἀποπέμπω	PAN	ἀποπεμπέμεν
ἀποπέτομαι	AMP.NSF	ἀποπταμένη
ἀποπέτομαι	AMP.NSM	ἀποπτάμενος
ἀποπίπτω	AAS.3S	ἀποπέσῃσιν
ἀποπίπτω	IAI.3P	ἀπέπιπτον
ἀποπλάζω	API.2S	ἀπεπλάγχθης
ἀποπλάζω	API.3S	ἀπεπλάγχθη
ἀποπλάζω	APP.APM	ἀποπλαγχθέντας
ἀποπλάζω	APP.NPM	ἀποπλαγχθέντες
ἀποπλάζω	APP.NSF	ἀποπλαγχθεῖσα
ἀποπλάζω	APP.NSM	ἀποπλαγχθείς
ἀποπλέω	AAI.3S	ἀπέπλω
ἀποπλέω	IAI.3P	ἀπέπλειον
ἀποπλέω	PAN	ἀποπλείειν
ἀποπλήσσω	AAP.NSM	ἀποπλήξας
ἀποπλύνω	IAI.3S	ἀποπλύνεσκε
ἀποπνέω	PAP.NPF	ἀποπνείουσαι
ἀποπνέω	PAP.NSF	ἀποπνείουσα
ἀποπνέω	PAP.NSM	ἀποπνείων
ἀποπροαιρέω	AAP.NSM	ἀποπροελών
ἀποπροίημι	AAI.3S	ἀποπροέηκε
ἀποπροίημι	IAI.3S	ἀποπροίει
ἀποπροτέμνω	AAP.NSM	ἀποπροταμών
ἀποπτύω	PAI.3S	ἀποπτύει
ἀποπτύω	PAP.NSM	ἀποπτύων
ἀπόρνυμι	PMP.ASM	ἀπορνύμενον
ἀπορούω	AAI.3S	ἀπόρουσε
ἀπορούω	AAI.3S	ἀπόρουσεν
ἀπορραίω	AAN	ἀπορραῖσαι
ἀπορραίω	FAI.3S	ἀπορραίσει
ἀπορρήγνυμι	AAP.NSM	ἀπορρήξας
ἀπορριγέω	XAI.3P	ἀπερρίγασι
ἀπορρίπτω	AAN	ἀπορρῖψαι
ἀπορρίπτω	AAP.ASM	ἀπορρίψαντα
ἀποσεύω	IMI.3S	ἀπέσσυτο
ἀποσεύω	PMP.ASM	ἀπεσσύμενον
ἀποσκεδάννυμι	AAI.3S	ἀπεσκέδασεν
ἀποσκίδναμαι	PMN	ἀποσκίδνασθαι
ἀποσκυδμαίνω	PAD.2S	ἀποσκύδμαινε
ἀποσπένδω	PAP.NSM	ἀποσπένδων
ἀποστείχω	AAD.2S	ἀπόστιχε
ἀποστείχω	AAI.1S	ἀπέστιχον
ἀποστείχω	AAI.3S	ἀπέστιχε
ἀποστείχω	PAN	ἀποστείχειν
ἀποστίλβω	PAP.NPM	ἀποστίλβοντες
ἀποστρέφω	AAI.3S	ἀποστρέψασκε
ἀποστρέφω	AAP.NDM	ἀποστρέψαντε
ἀποστρέφω	AAP.NPM	ἀποστρέψαντες
ἀποστρέφω	AAS.3S	ἀποστρέψῃσιν
ἀποστρέφω	FAP.APM	ἀποστρέψοντας
ἀποστυφελίζω	AAI.3P	ἀπεστυφέλιξαν
ἀποστυφελίζω	AAI.3S	ἀπεστυφέλιξεν
ἀποσφάλλω	AAO.3S	ἀποσφήλειε
ἀποσφάλλω	AAS.3P	ἀποσφήλωσιν
ἀποτέμνω	IAI.3S	ἀπέταμνε
ἀποτέμνω	PMP.ASM	ἀποταμνόμενον
ἀποτίθημι	AMN	ἀποθέσθαι
# ἀποτίθημι	AMS.1S	ἀποθείομαι  # not sure how to think about this @@@
ἀποτίνω	AAI.3P	ἀπέτισαν
ἀποτίνω	AAI.3S	ἀπέτισεν
ἀποτίνω	AAN	ἀποτῖσαι
ἀποτίνω	AAP.NSM	ἀποτίσας
ἀποτίνω	AAS.3S	ἀποτίσῃ
ἀποτίνω	AMI.3S	ἀπετίσατο
ἀποτίνω	AMS.1S	ἀποτίσομαι
ἀποτίνω	AMS.2S	ἀποτίσεαι
ἀποτίνω	AMS.3S	ἀποτίσεται
ἀποτίνω	FAI.1P	ἀποτείσομεν
ἀποτίνω	FAI.2S	ἀποτίσεις
ἀποτίνω	FAN	ἀποτισέμεν
ἀποτίνω	FMI.2S	ἀποτίσεαι
ἀποτίνω	FMI.3S	ἀποτίσεται
ἀποτίνω	IMI.3S	ἀπετίνυτο
ἀποτίνω	PAD.2D	ἀποτίνετον
ἀποτίνω	PAN	ἀποτίνειν
ἀποτίνω	PAN	ἀποτινέμεν
ἀποτίνω	PAP.NSM	ἀποτίνων
ἀποτίνω	PMP.NPM	ἀποτινύμενοι
ἀποτμήγω	AAP.NDM	ἀποτμήξαντε
ἀποτμήγω	AAP.NPM	ἀποτμήξαντες
ἀποτμήγω	AAP.NSM	ἀποτμήξας
ἀποτμήγω	PAI.3P	ἀποτμήγουσι
ἀποτρέπω	AAI.3S	ἀπέτραπε
ἀποτρέπω	FAI.2S	ἀποτρέψεις
ἀποτρέπω	IAI.3P	ἀπετρωπῶντο
ἀποτρέπω	PAD.3S	ἀποτρεπέτω
ἀποτρίβω	FAI.3P	ἀποτρίψουσι
ἀποτρωπάω	PAS.1P	ἀποτρωπῶμεν
ἀποτρωπάω	PAS.3P	ἀποτρωπῶσι
ἀπουρίζω	FAI.3P	ἀπουρίσσουσιν
ἀποφέρω	AAI.2S	ἀπένεικας
ἀποφέρω	AAI.3P	ἀπένεικαν
ἀποφέρω	FAI.3D	ἀποίσετον
ἀποφέρω	FAN	ἀποίσειν
ἀπόφημι	PAI.1S	ἀπόφημι
ἀπόφημι	PMD.2P	ἀπόφασθε
ἀποφθινύθω	PAI.3P	ἀποφθινύθουσι
ἀποφθίνω	AMD.3S	ἀποφθίσθω
ἀποφθίνω	AMI.3S	ἀπέφθιτο
ἀποφθίνω	AMO.1S	ἀποφθίμην
ἀποφθίνω	AMP.ASM	ἀποφθίμενον
ἀποφθίνω	AMP.GSM	ἀποφθιμένοιο
ἀποφθίνω	AMP.GSM	ἀποφθιμένου
ἀποφθίνω	AMP.NSF	ἀποφθιμένη
ἀποφθίνω	API.3P	ἀπέφθιθεν
ἀποφθίνω	YMI.3S	ἀπέφθιτο
ἀποχάζομαι	PMD.2S	ἀποχάζεο
ἀποψύχω	APP.NSM	ἀποψυχθείς
ἀποψύχω	IMI.3P	ἀπεψύχοντο
ἀποψύχω	PAP.ASM	ἀποψύχοντα
ἅπτω	AAP.NSM	ἅψας
# ἅπτω	AMI.3D	ἁψάσθην  # @@@
ἅπτω	AMI.3S	ἅψατο
ἅπτω	AMI.3S	ἥψατο
ἅπτω	AMN	ἅψασθαι
ἅπτω	AMP.NPM	ἁψάμενοι
ἅπτω	AMP.NSF	ἁψαμένη
ἅπτω	AMP.NSM	ἁψάμενος
ἅπτω	FMI.3S	ἅψεται
ἅπτω	FMN	ἅψεσθαι
ἅπτω	IMI.3S	ἥπτετο
ἅπτω	PMD.2D	ἅπτεσθον
ἅπτω	PMD.3S	ἁπτέσθω
ἅπτω	PMI.2S	ἅπτεαι
ἅπτω	PMI.3S	ἅπτεται
ἅπτω	PMN	ἅπτεσθαι
ἅπτω	PMP.ASM	ἁπτόμενον
ἅπτω	PMP.NPF	ἁπτόμεναι
ἅπτω	PMP.NSF	ἁπτομένη
ἅπτω	PMP.NSM	ἁπτόμενος
ἅπτω	PMS.3S	ἅπτηται
ἀπωθέω	AAI.3P	ἀπῶσαν
ἀπωθέω	AAI.3S	ἀπέωσε
ἀπωθέω	AAI.3S	ἀπῶσεν
ἀπωθέω	AAN	ἀπῶσαι
ἀπωθέω	AAS.1P	ἀπώσομεν
ἀπωθέω	AMI.3S	ἀπώσατο
ἀπωθέω	AMN	ἀπώσασθαι
ἀπωθέω	AMP.APM	ἀπωσαμένους
ἀπωθέω	AMP.ASM	ἀπωσάμενον
ἀπωθέω	AMP.NPM	ἀπωσάμενοι
ἀπωθέω	AMS.3S	ἀπώσεται
ἀπωθέω	FAI.1S	ἀπώσω
ἀπωθέω	FAI.3S	ἀπώσει
ἀπωθέω	FAN	ἀπωσέμεν
ἀραβέω	AAI.3S	ἀράβησε
ἀράομαι	AMI.3P	ἠρήσαντο
ἀράομαι	AMI.3S	ἠρήσατο
ἀράομαι	AMN	ἀρήσασθαι
ἀράομαι	FMI.2S	ἀρήσῃ
ἀράομαι	IMI.1S	ἠρώμην
ἀράομαι	IMI.2S	ἠρῶ
ἀράομαι	IMI.3S	ἠρᾶτο
ἀράομαι	PAN	ἀρήμεναι
ἀράομαι	PMI.3S	ἀρᾶται
ἀράομαι	PMP.NSM	ἀρώμενος
ἀραρίσκω	AAD.2S	ἄρσον
ἀραρίσκω	AAI.3P	ἄραρον
ἀραρίσκω	AAI.3S	ἄρσε
ἀραρίσκω	AAI.3S	ἤραρε
ἀραρίσκω	AAI.3S	ἤραρεν
# ἀραρίσκω	AAP.NDM	ἀραρόντε  # @@@ until we can handle multiple accent overrides
ἀραρίσκω	AAP.NPM	ἄρσαντες
ἀραρίσκω	AAP.NSM	ἀραρών
ἀραρίσκω	AAP.NSM	ἄρσας
ἀραρίσκω	AAS.3S	ἀράρῃ
ἀραρίσκω	AMP.ASM	ἄρμενον
ἀραρίσκω	AMP.ASN	ἄρμενον
ἀραρίσκω	API.3P	ἄρθεν
ἀραρίσκω	IAI.3S	ἀράρισκε
ἀραρίσκω	XAP.APF	ἀραρυίας
ἀραρίσκω	XAP.APN	ἀρηρότα
ἀραρίσκω	XAP.ASF	ἀραρυῖαν
ἀραρίσκω	XAP.ASM	ἀρηρότα
ἀραρίσκω	XAP.ASN	ἀρηρός
ἀραρίσκω	XAP.DSF	ἀραρυίῃ
ἀραρίσκω	XAP.DSM	ἀρηρότι
ἀραρίσκω	XAP.GSM	ἀρηρότος
ἀραρίσκω	XAP.NPF	ἀραρυῖαι
ἀραρίσκω	XAP.NPM	ἀρηρότες
ἀραρίσκω	XAP.NSF	ἀραρυῖα
ἀραρίσκω	XAP.NSM	ἀρηρώς
ἀραρίσκω	XAP.NSN	ἀρηρός
ἀραρίσκω	XAS.3S	ἀρήρῃ
ἀραρίσκω	YAI.3S	ἀρήρει
ἀραρίσκω	YAI.3S	ἠρήρει
ἀράσσω	AAI.3S	ἄραξε
ἀράσσω	AAI.3S	ἄραξεν
ἀράσσω	API.3S	ἀράχθη
ἀράσσω	FAI.1S	ἀράξω
ἀράσσω	IAI.3S	ἄρασσεν
ἀράω	XMP.ASM	ἀρημένον
ἀράω	XMP.NSM	ἀρημένος
ἀρέσκω	AAN	ἀρέσαι
ἀρέσκω	AMD.3S	ἀρεσάσθω
ἀρέσκω	AMD.3S	ἀρεσσάσθω
ἀρέσκω	AMP.NPM	ἀρεσσάμενοι
ἀρέσκω	AMP.NSM	ἀρεσσάμενος
ἀρέσκω	FMI.1S	ἀρέσσομαι
ἀρετάω	PAI.3S	ἀρετᾷ
ἀρετάω	PAS.3P	ἀρετῶσι
ἀρήγω	AAN	ἀρῆξαι
ἀρήγω	FAN	ἀρήξειν
ἀρήγω	FAN	ἀρηξέμεν
ἀρήγω	PAI.2S	ἀρήγεις
ἀρήγω	PAI.3S	ἀρήγει
ἀρήγω	PAN	ἀρήγειν
ἀρήγω	PAN	ἀρηγέμεν
ἀρήγω	PAP.NSM	ἀρήγων
ἀρήγω	PAS.3S	ἀρήγῃ
ἀρθμέω	AAP.NDM	ἀρθμήσαντε
ἀριθμέω	AAP.NSM	ἀριθμήσας
ἀριθμέω	AAS.1S	ἀριθμήσω
ἀριθμέω	APN	ἀριθμηθήμεναι
ἀριθμέω	FAI.3S	ἀριθμήσει
ἀριθμέω	IAI.1S	ἠρίθμεον
ἀριθμέω	IAI.3S	ἠρίθμει
ἀριστεύω	IAI.3S	ἀριστεύεσκε
ἀριστεύω	IAI.3S	ἀριστεύεσκεν
ἀριστεύω	PAI.3P	ἀριστεύουσι
ἀριστεύω	PAN	ἀριστεύειν
ἀριστεύω	PAP.ASM	ἀριστεύοντα
ἀριστεύω	PAS.3S	ἀριστεύῃσι
ἀρκέω	AAI.3S	ἤρκεσε
ἀρκέω	FAI.3S	ἀρκέσει
ἀρκέω	IAI.3S	ἤρκει
ἁρμόζω	AAI.3S	ἥρμοσε
